Dataset,nVar,Year,Month,Prec,Tavg,Tmin,Tmax
GPCC,4,2020,7,45.7260187101977,23.838,20.045,28.154
GPCC,4,2020,8,26.1212105910152,23.61,19.915,27.786
GPCC,4,2020,9,19.6270484006563,23.667,19.355,28.492
GPCC,4,2020,10,21.5285924666689,24.882,20.235,29.899
GPCC,4,2020,11,36.974467950245,26.424,21.504,31.639
GPCC,4,2020,12,88.4384792806912,26.685,22.494,31.406
GPCC,4,2021,1,6.72894787850251,26.824,22.088,32.021
GPCC,4,2021,2,4.63399566955697,26.809,21.919,32.555
GPCC,4,2021,3,20.244768581377,27.8,22.528,33.54
GPCC,4,2021,4,120.203916836779,27.133,22.578,32.184
GPCC,4,2021,5,94.7169406542154,25.433,21.878,29.456
GPCC,4,2021,6,33.4709645549042,24.004,20.239,28.612
GPCC,4,2021,7,48.2611340669068,22.986,18.948,27.684
GPCC,4,2021,8,184.210982022534,23.477,19.822,27.616
GPCC,4,2021,9,8.32188388991272,24.324,19.696,29.383
GPCC,4,2021,10,34.6873884181629,25.519,20.815,30.491
GPCC,4,2021,11,40.489537162754,25.662,20.859,30.699
GPCC,4,2021,12,28.5956149442244,26.905,22.425,31.624
GPCC,4,2022,1,54.4342839658156,26.052,21.581,31.194
GPCC,4,2022,2,5.44153897332694,26.946,22.174,32.565
GPCC,4,2022,3,13.9156022703309,27.462,22.801,32.426
GPCC,4,2022,4,95.4914512888692,26.305,22.317,30.715
GPCC,4,2022,5,213.400909493893,24.461,20.658,28.951
GPCC,4,2022,6,45.7429369945296,23.633,19.758,28.16
GPCC,4,2022,7,3.76939939298168,22.196,18.242,26.839
GPCC,4,2022,8,25.4127427747386,22.704,18.698,27.336
GPCC,4,2022,9,16.9859150591004,22.696,17.949,27.918
GPCC,4,2022,10,12.1489915272542,24.181,19.382,29.268
GPCC,4,2022,11,17.2693285472945,25.781,20.714,31.173
GPCC,4,2022,12,139.788979493609,25.323,21.119,30.044
GPCC,4,2023,1,25.4776712281562,26.714,21.621,31.849
GPCC,4,2023,2,1.31021731899334,27.017,22.145,32.412
GPCC,4,2023,3,53.7959816857265,26.49,21.787,31.653
GPCC,4,2023,4,88.8525526409768,26.395,22.49,30.635
GPCC,4,2023,5,61.5141526152586,25.014,20.961,29.457
GPCC,4,2023,6,59.1249327982708,23.086,18.985,27.991
GPCC,4,2023,7,20.7102418237518,23.358,19.326,28.144
GPCC,4,2023,8,104.167781974756,23.077,18.962,27.661
GPCC,4,2023,9,52.9592042383021,23.796,19.379,28.57
GPCC,4,2023,10,225.434450473854,25.081,20.752,29.68
GPCC,4,2023,11,139.840925786003,25.724,21.544,29.925
GPCC,4,2023,12,97.2753782630768,25.714,21.485,30.288
GPCC,4,2024,1,18.7363795016263,26.213,21.727,31.631
GPCC,4,2024,2,3.99481345979894,26.651,22.038,32.216
GPCC,4,2024,3,64.8729530864579,27.333,23.015,32.134
GPCC,4,2024,4,339.045956459611,25.795,21.797,30.304
GPCC,4,2024,5,128.387468346536,24.361,20.886,28.393
GPCC,4,2024,6,85.189145467652,23.342,19.462,27.655
GPCC,4,2024,7,30.559819842341,23.105,19.176,27.672
GPCC,4,2024,8,35.5105710318148,22.776,18.677,27.246
GPCC,4,2024,9,18.3942544194269,23.395,18.785,28.396
GPCC,4,2024,10,31.5459450792687,25.01,20.234,30.175
GPCC,4,2024,11,99.7998989780502,25.882,22.411,29.443
GPCC,4,2024,12,88.2481462026114,25.48,21.339,29.908
GPCC,4,2025,1,47.3705551555989,26.542,21.972,31.933
GPCC,4,2025,2,7.15771624599769,27.48,22.522,33.356
GPCC,4,2025,3,40.7576519571968,27.271,22.539,32.539
GPCC,4,2025,4,164.636866986354,26.195,21.987,30.831
GPCC,4,2025,5,118.308971283912,25.024,21.329,29.311
GPCC,4,2025,6,119.098010870085,24.004,20.378,28.391
GPCC,4,2025,7,4.96907072720837,23.496,19.89,27.794
GPCC,4,2025,8,62.7286471007514,23.067,18.961,27.801
GPCC,4,2025,9,5.15693729534479,24.096,19.618,29.038
GPCC,4,2025,10,60.2957750433848,24.891,20.277,29.754
GPCC,4,2025,11,184.747983105358,25.862,21.215,30.798
GPCC,4,2025,12,49.0613542688267,26.785,21.961,31.927
GPCC,4,2026,1,34.4693644456963,26.275,21.424,31.673
GPCC,4,2026,2,26.4496465433419,26.694,22.295,31.998
GPCC,4,2026,3,18.1311170364527,27.071,22.152,32.813
GPCC,4,2026,4,58.5285181527596,26.685,22.067,31.839
GPCC,4,2026,5,215.038325340895,25.324,22.354,28.978
GPCC,4,2026,6,7.06544858464637,24.004,19.936,28.862
GPCC,4,2026,7,39.105763857995,23.195,19.422,27.688
GPCC,4,2026,8,38.6334487411496,23.458,19.167,28.359
GPCC,4,2026,9,102.70444020383,24.167,19.807,28.888
GPCC,4,2026,10,125.712933753012,25.572,21.302,30.104
GPCC,4,2026,11,96.9595461295469,25.943,21.885,30.178
GPCC,4,2026,12,63.6083154298518,26.947,22.549,31.727
GPCC,4,2027,1,32.6787661099934,25.243,21.132,30.275
GPCC,4,2027,2,3.31742253193078,26.209,21.448,31.879
GPCC,4,2027,3,3.02660951776801,27.18,22.163,32.844
GPCC,4,2027,4,0,25.995,21.874,30.674
GPCC,4,2027,5,80.9968098705176,24.823,20.964,29.287
GPCC,4,2027,6,61.4800253644833,23.005,18.986,27.735
GPCC,4,2027,7,0,22.695,18.643,27.256
GPCC,4,2027,8,26.6255470744574,22.967,19.041,27.492
GPCC,4,2027,9,37.50410797462,23.796,19.685,28.432
GPCC,4,2027,10,85.9190894065318,24.863,20.718,29.281
GPCC,4,2027,11,169.328570209363,25.862,21.753,30.243
GPCC,4,2027,12,39.313611173855,26.276,22.144,30.852
GPCC,4,2028,1,39.9505938661784,25.785,21.35,30.911
GPCC,4,2028,2,27.5799194877216,26.579,22.06,31.781
GPCC,4,2028,3,111.45510624321,26.713,22.272,31.436
GPCC,4,2028,4,202.728890258352,25.624,21.722,29.792
GPCC,4,2028,5,190.284962441681,24.305,20.489,28.74
GPCC,4,2028,6,76.1011656249847,23.976,20.273,28.299
GPCC,4,2028,7,27.7081130045968,22.586,19.031,26.847
GPCC,4,2028,8,22.2324184980704,23.305,19.187,27.994
GPCC,4,2028,9,9.07426965880879,24.196,19.422,29.42
GPCC,4,2028,10,31.0686144826824,25.281,20.419,30.265
GPCC,4,2028,11,161.532987942529,25.582,21.197,30.086
GPCC,4,2028,12,114.211266856026,25.172,21.148,29.41
GPCC,4,2029,1,17.8078342897176,26.213,21.727,31.631
GPCC,4,2029,2,3.79683684909662,26.651,22.038,32.216
GPCC,4,2029,3,61.6579525595111,27.333,23.015,32.134
GPCC,4,2029,4,322.243377313505,25.795,21.797,30.304
GPCC,4,2029,5,122.024789313914,24.361,20.886,28.393
GPCC,4,2029,6,80.9673067114659,23.342,19.462,27.655
GPCC,4,2029,7,29.0453237045502,23.105,19.176,27.672
GPCC,4,2029,8,33.750723527612,22.776,18.677,27.246
GPCC,4,2029,9,17.4826643832459,23.395,18.785,28.396
GPCC,4,2029,10,29.9825781408511,25.01,20.234,30.175
GPCC,4,2029,11,94.8539744819654,25.882,22.411,29.443
GPCC,4,2029,12,83.8747082281545,25.48,21.339,29.908
GPCC,4,2030,1,11.9502067718422,25.424,21.117,30.494
GPCC,4,2030,2,132.313444376093,26.08,21.432,31.296
GPCC,4,2030,3,165.297430688108,26.552,21.911,31.73
GPCC,4,2030,4,294.071820738878,25.676,21.82,29.893
GPCC,4,2030,5,273.273978153727,24.604,21.089,28.539
GPCC,4,2030,6,214.903175481392,22.915,19.362,27.223
GPCC,4,2030,7,114.33504840345,22.577,18.974,26.87
GPCC,4,2030,8,24.5138496267406,22.838,19.031,27.227
GPCC,4,2030,9,38.4695205162661,23.658,18.978,28.795
GPCC,4,2030,10,8.3993555987677,25.081,20.719,29.694
GPCC,4,2030,11,232.232744827726,25.624,21.537,29.986
GPCC,4,2030,12,81.4926242644484,25.581,21.664,29.893
GPCC,4,2031,1,19.4959721377054,26.014,21.649,31.06
GPCC,4,2031,2,38.3937278265175,26.551,22.032,31.833
GPCC,4,2031,3,70.0795859638043,27.142,22.39,32.176
GPCC,4,2031,4,35.8929869336025,27.095,22.991,32.033
GPCC,4,2031,5,85.3193951700388,25.224,21.622,29.7
GPCC,4,2031,6,55.3595385902148,23.976,20.064,28.529
GPCC,4,2031,7,49.3871809283121,23.758,19.999,28.063
GPCC,4,2031,8,71.1191096290944,23.067,19.36,27.211
GPCC,4,2031,9,10.3560093447771,23.896,19.492,28.66
GPCC,4,2031,10,95.7538591310643,25.472,20.858,30.313
GPCC,4,2031,11,159.419780216569,26.515,22.194,31.076
GPCC,4,2031,12,54.0552305950867,26.485,22.235,31.175
GPCC,4,2032,1,19.4733273212802,26.214,21.41,31.774
GPCC,4,2032,2,4.46980065319915,26.951,22.012,32.634
GPCC,4,2032,3,20.5777535899029,27.499,22.494,32.993
GPCC,4,2032,4,51.7100714261711,26.085,21.917,30.713
GPCC,4,2032,5,140.199621420624,25.095,21.656,29.218
GPCC,4,2032,6,68.4223330758947,23.904,20.085,28.247
GPCC,4,2032,7,56.1381956164034,23.096,19.414,27.456
GPCC,4,2032,8,7.56427802849088,22.666,18.566,27.308
GPCC,4,2032,9,29.8299283685529,23.205,18.808,27.996
GPCC,4,2032,10,42.5516686891966,24.281,19.581,29.224
GPCC,4,2032,11,48.8969101759059,25.752,20.613,31.054
GPCC,4,2032,12,45.771175453389,26.714,22.297,31.184
GPCC,4,2033,1,56.4686870181646,26.052,21.581,31.194
GPCC,4,2033,2,5.64490866408587,26.946,22.174,32.565
GPCC,4,2033,3,14.4356778857613,27.462,22.801,32.426
GPCC,4,2033,4,99.0603069037847,26.305,22.317,30.715
GPCC,4,2033,5,221.376461480965,24.461,20.658,28.951
GPCC,4,2033,6,47.4525134574719,23.633,19.758,28.16
GPCC,4,2033,7,3.91027527251782,22.196,18.242,26.839
GPCC,4,2033,8,26.3625074763733,22.704,18.698,27.336
GPCC,4,2033,9,17.6207391979625,22.696,17.949,27.918
GPCC,4,2033,10,12.6030426076639,24.181,19.382,29.268
GPCC,4,2033,11,17.9147448575503,25.781,20.714,31.173
GPCC,4,2033,12,145.013391497359,25.323,21.119,30.044
GPCC,4,2034,1,19.9494613524435,26.313,21.414,31.948
GPCC,4,2034,2,21.2543908244387,26.809,21.55,32.029
GPCC,4,2034,3,22.3809486419884,26.6,21.691,31.9
GPCC,4,2034,4,91.570374603169,26.195,21.961,30.711
GPCC,4,2034,5,103.802914905397,25.023,21.42,29.301
GPCC,4,2034,6,52.2910586979343,23.924,20.138,28.491
GPCC,4,2034,7,114.007651136035,22.924,18.9,27.653
GPCC,4,2034,8,15.9032411910773,22.896,18.874,27.468
GPCC,4,2034,9,80.7366435910656,23.596,19.078,28.546
GPCC,4,2034,10,7.22874599594424,25.11,20.563,30.042
GPCC,4,2034,11,38.7348129600856,26.543,21.219,32.003
GPCC,4,2034,12,107.332796067053,26.914,22.108,32.075
GPCC,4,2035,1,17.5589945138923,26.213,21.727,31.631
GPCC,4,2035,2,3.74378132224233,26.651,22.038,32.216
GPCC,4,2035,3,60.7963682229126,27.333,23.015,32.134
GPCC,4,2035,4,317.740473228295,25.795,21.797,30.304
GPCC,4,2035,5,120.31966219267,24.361,20.886,28.393
GPCC,4,2035,6,79.8359009423264,23.342,19.462,27.655
GPCC,4,2035,7,28.6394556061712,23.105,19.176,27.672
GPCC,4,2035,8,33.2791039954488,22.776,18.677,27.246
GPCC,4,2035,9,17.2383684056901,23.395,18.785,28.396
GPCC,4,2035,10,29.5636132121655,25.01,20.234,30.175
GPCC,4,2035,11,93.5285217984873,25.882,22.411,29.443
GPCC,4,2035,12,82.7026755568395,25.48,21.339,29.908
GPCC,4,2036,1,19.8031483478527,26.804,22.05,32.294
GPCC,4,2036,2,8.29756619610739,27.18,22.531,32.745
GPCC,4,2036,3,7.74251358208207,28.271,23.101,34.113
GPCC,4,2036,4,125.122029941302,27.014,22.713,31.727
GPCC,4,2036,5,151.924485828728,25.485,21.889,29.643
GPCC,4,2036,6,108.009475620758,24.104,20.342,28.684
GPCC,4,2036,7,14.0644687791163,23.158,18.879,28.185
GPCC,4,2036,8,39.3428818958289,22.948,17.787,28.935
GPCC,4,2036,9,2.78467074155078,23.686,17.59,30.425
GPCC,4,2036,10,20.8473998759342,25.343,19.151,31.917
GPCC,4,2036,11,42.4568211372252,26.119,19.999,32.588
GPCC,4,2036,12,22.9547182749456,26.013,20.151,32.707
GPCC,4,2037,1,21.8382870904839,26.213,21.727,31.631
GPCC,4,2037,2,4.65617614120414,26.651,22.038,32.216
GPCC,4,2037,3,75.6130165802094,27.333,23.015,32.134
GPCC,4,2037,4,395.176823430057,25.795,21.797,30.304
GPCC,4,2037,5,149.642698704342,24.361,20.886,28.393
GPCC,4,2037,6,99.2926630010939,23.342,19.462,27.655
GPCC,4,2037,7,35.6191610600428,23.105,19.176,27.672
GPCC,4,2037,8,41.38953552219,22.776,18.677,27.246
GPCC,4,2037,9,21.4395213756201,23.395,18.785,28.396
GPCC,4,2037,10,36.7685445911209,25.01,20.234,30.175
GPCC,4,2037,11,116.322304706455,25.882,22.411,29.443
GPCC,4,2037,12,102.858097628112,25.48,21.339,29.908
GPCC,4,2038,1,56.5405712579869,26.052,21.581,31.194
GPCC,4,2038,2,5.65209459295391,26.946,22.174,32.565
GPCC,4,2038,3,14.4540544017728,27.462,22.801,32.426
GPCC,4,2038,4,99.1864099749621,26.305,22.317,30.715
GPCC,4,2038,5,221.658272153187,24.461,20.658,28.951
GPCC,4,2038,6,47.5129201720188,23.633,19.758,28.16
GPCC,4,2038,7,3.91525302532745,22.196,18.242,26.839
GPCC,4,2038,8,26.3960667622327,22.704,18.698,27.336
GPCC,4,2038,9,17.6431702745332,22.696,17.949,27.918
GPCC,4,2038,10,12.6190861919075,24.181,19.382,29.268
GPCC,4,2038,11,17.9375502012496,25.781,20.714,31.173
GPCC,4,2038,12,145.197992520728,25.323,21.119,30.044
GPCC,4,2039,1,10.2186981042792,27.043,22.147,32.636
GPCC,4,2039,2,39.4314234474482,27.579,22.761,32.75
GPCC,4,2039,3,3.66598008247105,27.4,22.311,32.888
GPCC,4,2039,4,76.5339754898484,26.704,22.294,31.422
GPCC,4,2039,5,0,25.924,22.236,30.285
GPCC,4,2039,6,48.5609535562107,24.333,20.451,28.971
GPCC,4,2039,7,273.620252532259,23.524,19.97,27.676
GPCC,4,2039,8,32.019768063322,23.395,19.724,27.595
GPCC,4,2039,9,375.807233575051,23.805,19.917,28.025
GPCC,4,2039,10,156.229194674002,24.891,20.881,29.172
GPCC,4,2039,11,210.262553280857,25.662,22.004,29.528
GPCC,4,2039,12,117.771823905471,26.614,22.548,30.867
GPCC,4,2040,1,31.6697870652479,25.243,21.132,30.275
GPCC,4,2040,2,3.21499486357824,26.209,21.448,31.879
GPCC,4,2040,3,2.93316089826456,27.18,22.163,32.844
GPCC,4,2040,4,0,25.995,21.874,30.674
GPCC,4,2040,5,78.4959784873647,24.823,20.964,29.287
GPCC,4,2040,6,59.5817879263135,23.005,18.986,27.735
GPCC,4,2040,7,0,22.695,18.643,27.256
GPCC,4,2040,8,25.8034652687188,22.967,19.041,27.492
GPCC,4,2040,9,36.3461432304527,23.796,19.685,28.432
GPCC,4,2040,10,83.266279307674,24.863,20.718,29.281
GPCC,4,2040,11,164.100435877641,25.862,21.753,30.243
GPCC,4,2040,12,38.0997767924044,26.276,22.144,30.852
GPCC,4,2041,1,10.0926828082553,26.723,22.06,32.19
GPCC,4,2041,2,9.56355186490985,26.609,21.797,32.213
GPCC,4,2041,3,1.65598387824771,27.771,22.606,33.323
GPCC,4,2041,4,134.79120845666,26.295,21.938,30.953
GPCC,4,2041,5,94.2147040790043,25.124,21.594,29.303
GPCC,4,2041,6,56.9109725731521,24.004,20.303,28.261
GPCC,4,2041,7,41.0370442727894,23.396,19.844,27.529
GPCC,4,2041,8,126.746458373575,23.167,19.398,27.483
GPCC,4,2041,9,150.008622438427,23.505,19.181,28.263
GPCC,4,2041,10,229.456653709625,24.682,20.488,29.14
GPCC,4,2041,11,162.668570194025,25.762,21.642,29.89
GPCC,4,2041,12,38.6069614218697,24.138,20.074,28.729
GPCC,4,2042,1,43.1072886410838,25.785,21.35,30.911
GPCC,4,2042,2,29.759145859946,26.579,22.06,31.781
GPCC,4,2042,3,120.261727558852,26.713,22.272,31.436
GPCC,4,2042,4,218.747506420719,25.624,21.722,29.792
GPCC,4,2042,5,205.320322083512,24.305,20.489,28.74
GPCC,4,2042,6,82.1142965610927,23.976,20.273,28.299
GPCC,4,2042,7,29.8974685830666,22.586,19.031,26.847
GPCC,4,2042,8,23.9891122669153,23.305,19.187,27.994
GPCC,4,2042,9,9.79127275803668,24.196,19.422,29.42
GPCC,4,2042,10,33.523499967728,25.281,20.419,30.265
GPCC,4,2042,11,174.296511326463,25.582,21.197,30.086
GPCC,4,2042,12,123.235666105945,25.172,21.148,29.41
GPCC,4,2043,1,145.341023111604,26.714,22.05,31.848
GPCC,4,2043,2,36.0785610549902,26.947,22.511,31.931
GPCC,4,2043,3,36.106821024485,27.971,23.418,33.428
GPCC,4,2043,4,291.624045206368,26.967,22.872,31.572
GPCC,4,2043,5,71.2151231268215,25.295,21.371,29.841
GPCC,4,2043,6,206.636896945761,24.704,20.817,29.29
GPCC,4,2043,7,27.8831699015068,23.396,19.482,27.979
GPCC,4,2043,8,12.3119267098883,23.405,19.387,27.849
GPCC,4,2043,9,2.27021754941322,24.096,19.925,28.49
GPCC,4,2043,10,0,25.301,20.611,30.191
GPCC,4,2043,11,82.8676505484985,25.691,21.188,30.516
GPCC,4,2043,12,41.5515751471441,27.071,22.509,32.054
GPCC,4,2044,1,42.7331762895186,25.785,21.35,30.911
GPCC,4,2044,2,29.5008771450905,26.579,22.06,31.781
GPCC,4,2044,3,119.218020122856,26.713,22.272,31.436
GPCC,4,2044,4,216.849077022677,25.624,21.722,29.792
GPCC,4,2044,5,203.538422294863,24.305,20.489,28.74
GPCC,4,2044,6,81.4016566908524,23.976,20.273,28.299
GPCC,4,2044,7,29.6379994160172,22.586,19.031,26.847
GPCC,4,2044,8,23.7809195578618,23.305,19.187,27.994
GPCC,4,2044,9,9.7062978920268,24.196,19.422,29.42
GPCC,4,2044,10,33.2325618038819,25.281,20.419,30.265
GPCC,4,2044,11,172.783855815585,25.582,21.197,30.086
GPCC,4,2044,12,122.16614894778,25.172,21.148,29.41
GPCC,4,2045,1,9.47575864824334,27.385,22.144,33.258
GPCC,4,2045,2,0.583684844550119,27.209,22.206,33.038
GPCC,4,2045,3,199.665817214621,27,22.324,32.226
GPCC,4,2045,4,69.5952976369056,25.595,21.143,30.216
GPCC,4,2045,5,51.4919473801558,23.952,20.371,27.98
GPCC,4,2045,6,35.1761319598408,23.595,19.729,28.328
GPCC,4,2045,7,21.7149002324036,22.729,18.811,27.231
GPCC,4,2045,8,43.6213220544253,23.068,19.024,27.648
GPCC,4,2045,9,25.6091725546365,23.496,18.906,28.456
GPCC,4,2045,10,49.1024875477788,25.053,20.337,30.091
GPCC,4,2045,11,64.7798976693671,26.153,20.991,31.64
GPCC,4,2045,12,93.964139896873,26.385,22.093,30.983
GPCC,4,2046,1,19.0826495946254,26.213,21.727,31.631
GPCC,4,2046,2,4.0686422605082,26.651,22.038,32.216
GPCC,4,2046,3,66.0718807392856,27.333,23.015,32.134
GPCC,4,2046,4,345.311920215525,25.795,21.797,30.304
GPCC,4,2046,5,130.760218140615,24.361,20.886,28.393
GPCC,4,2046,6,86.7635399936081,23.342,19.462,27.655
GPCC,4,2046,7,31.1246008694292,23.105,19.176,27.672
GPCC,4,2046,8,36.1668477010918,22.776,18.677,27.246
GPCC,4,2046,9,18.7342016428438,23.395,18.785,28.396
GPCC,4,2046,10,32.1289508480937,25.01,20.234,30.175
GPCC,4,2046,11,101.644317228515,25.882,22.411,29.443
GPCC,4,2046,12,89.8790746213021,25.48,21.339,29.908
GPCC,4,2047,1,13.781304167535,27.043,22.147,32.636
GPCC,4,2047,2,53.1786373119872,27.579,22.761,32.75
GPCC,4,2047,3,4.9440727256148,27.4,22.311,32.888
GPCC,4,2047,4,103.216474800697,26.704,22.294,31.422
GPCC,4,2047,5,0,25.924,22.236,30.285
GPCC,4,2047,6,65.4910503074192,24.333,20.451,28.971
GPCC,4,2047,7,369.014123723423,23.524,19.97,27.676
GPCC,4,2047,8,43.1830120188964,23.395,19.724,27.595
GPCC,4,2047,9,506.827165398773,23.805,19.917,28.025
GPCC,4,2047,10,210.696316661889,24.891,20.881,29.172
GPCC,4,2047,11,283.567649443776,25.662,22.004,29.528
GPCC,4,2047,12,158.831321861538,26.614,22.548,30.867
GPCC,4,2048,1,9.89097644322148,27.385,22.144,33.258
GPCC,4,2048,2,0.609261301603633,27.209,22.206,33.038
GPCC,4,2048,3,208.41496368763,27,22.324,32.226
GPCC,4,2048,4,72.6448905083957,25.595,21.143,30.216
GPCC,4,2048,5,53.7482704508455,23.952,20.371,27.98
GPCC,4,2048,6,36.7175131294565,23.595,19.729,28.328
GPCC,4,2048,7,22.6664243612227,22.729,18.811,27.231
GPCC,4,2048,8,45.532762587034,23.068,19.024,27.648
GPCC,4,2048,9,26.7313396078594,23.496,18.906,28.456
GPCC,4,2048,10,51.2541069974056,25.053,20.337,30.091
GPCC,4,2048,11,67.6184847701657,26.153,20.991,31.64
GPCC,4,2048,12,98.0815498503474,26.385,22.093,30.983
GPCC,4,2049,1,60.2460169595741,26.052,21.581,31.194
GPCC,4,2049,2,6.02251054646211,26.946,22.174,32.565
GPCC,4,2049,3,15.4013160328797,27.462,22.801,32.426
GPCC,4,2049,4,105.686695492429,26.305,22.317,30.715
GPCC,4,2049,5,236.184879746584,24.461,20.658,28.951
GPCC,4,2049,6,50.6267292811971,23.633,19.758,28.16
GPCC,4,2049,7,4.17184324312219,22.196,18.242,26.839
GPCC,4,2049,8,28.1259607117762,22.704,18.698,27.336
GPCC,4,2049,9,18.7994339627411,22.696,17.949,27.918
GPCC,4,2049,10,13.4460912547748,24.181,19.382,29.268
GPCC,4,2049,11,19.113106387036,25.781,20.714,31.173
GPCC,4,2049,12,154.713695409722,25.323,21.119,30.044
GPCC,5,2000,1,9.71259571203565,27.043,22.147,32.636
GPCC,5,2000,2,37.4784997449694,27.579,22.761,32.75
GPCC,5,2000,3,3.48441475284468,27.4,22.311,32.888
GPCC,5,2000,4,72.7434703111994,26.704,22.294,31.422
GPCC,5,2000,5,0,25.924,22.236,30.285
GPCC,5,2000,6,46.1558707840585,24.333,20.451,28.971
GPCC,5,2000,7,260.068637350001,23.524,19.97,27.676
GPCC,5,2000,8,30.4339220924791,23.395,19.724,27.595
GPCC,5,2000,9,357.194594470358,23.805,19.917,28.025
GPCC,5,2000,10,148.491617112171,24.891,20.881,29.172
GPCC,5,2000,11,199.848860643229,25.662,22.004,29.528
GPCC,5,2000,12,111.938928050324,26.614,22.548,30.867
GPCC,5,2001,1,14.8859620941262,26.805,22.311,31.993
GPCC,5,2001,2,0.558363169322063,27.451,22.7,32.889
GPCC,5,2001,3,84.2011659337671,27.742,22.936,32.869
GPCC,5,2001,4,101.275911651636,25.976,21.878,30.342
GPCC,5,2001,5,179.647766097681,25.295,21.817,29.309
GPCC,5,2001,6,25.5953676817234,24.266,20.426,28.958
GPCC,5,2001,7,45.9197870450465,23.838,20.045,28.154
GPCC,5,2001,8,26.2319016947505,23.61,19.915,27.786
GPCC,5,2001,9,19.7102198770688,23.667,19.355,28.492
GPCC,5,2001,10,21.6198219161503,24.882,20.235,29.899
GPCC,5,2001,11,37.1311507599172,26.424,21.504,31.639
GPCC,5,2001,12,88.8132457123674,26.685,22.494,31.406
GPCC,5,2002,1,14.5132467580649,25.605,21.131,30.68
GPCC,5,2002,2,0.867802383471922,26.351,21.219,32.237
GPCC,5,2002,3,30.5825529623553,26.971,21.988,32.705
GPCC,5,2002,4,120.444985981879,25.705,21.065,30.629
GPCC,5,2002,5,37.2257298289335,24.362,20.595,29.034
GPCC,5,2002,6,121.183116744832,23.405,19.623,28.023
GPCC,5,2002,7,70.471538381944,23.096,19.097,27.927
GPCC,5,2002,8,46.0932737244109,22.596,18.774,27.062
GPCC,5,2002,9,25.6251071625215,23.795,19.28,28.84
GPCC,5,2002,10,67.8781059715681,24.673,19.994,29.715
GPCC,5,2002,11,155.506197222152,25.119,20.59,30.077
GPCC,5,2002,12,93.7126826749277,25.543,21.172,30.165
GPCC,5,2003,1,86.8868835172639,25.924,21.505,30.959
GPCC,5,2003,2,72.9870583046454,26.422,21.962,31.796
GPCC,5,2003,3,44.3258055697392,27.142,22.679,32.4
GPCC,5,2003,4,0,26.676,22.891,31.242
GPCC,5,2003,5,107.160489671292,25.724,22.36,29.807
GPCC,5,2003,6,34.5575191432463,23.933,20.233,28.474
GPCC,5,2003,7,0,22.796,18.858,27.564
GPCC,5,2003,8,22.1629027848696,22.767,18.736,27.273
GPCC,5,2003,9,14.5226702557529,23.433,18.831,28.557
GPCC,5,2003,10,48.5196288601782,24.129,19.513,29.088
GPCC,5,2003,11,54.4885605235506,26.281,21.933,31.065
GPCC,5,2003,12,84.6342606112608,26.314,21.638,31.425
GPCC,5,2004,1,0.0577223866823589,26.447,21.554,31.855
GPCC,5,2004,2,0,26.38,21.431,32.167
GPCC,5,2004,3,10.6497803428952,27.162,22.232,32.546
GPCC,5,2004,4,110.557611292278,26.671,22.31,31.309
GPCC,5,2004,5,146.09536069305,25.015,21.205,29.279
GPCC,5,2004,6,116.050858424883,23.271,19.734,27.518
GPCC,5,2004,7,76.4629215585648,22.782,19.19,27.003
GPCC,5,2004,8,9.32216544920096,22.559,18.85,26.854
GPCC,5,2004,9,14.0746419527152,23.524,19.105,28.376
GPCC,5,2004,10,50.8630430649386,24.481,20.114,29.013
GPCC,5,2004,11,114.713623133408,24.444,20.269,28.831
GPCC,5,2004,12,64.552869106438,25.181,20.851,29.679
GPCC,5,2005,1,9.94022758143099,26.723,22.06,32.19
GPCC,5,2005,2,9.41908943638509,26.609,21.797,32.213
GPCC,5,2005,3,1.63096937986586,27.771,22.606,33.323
GPCC,5,2005,4,132.755117097247,26.295,21.938,30.953
GPCC,5,2005,5,92.7915419373388,25.124,21.594,29.303
GPCC,5,2005,6,56.0513027116031,24.004,20.303,28.261
GPCC,5,2005,7,40.4171583602262,23.396,19.844,27.529
GPCC,5,2005,8,124.831887151272,23.167,19.398,27.483
GPCC,5,2005,9,147.742664120512,23.505,19.181,28.263
GPCC,5,2005,10,225.990591528514,24.682,20.488,29.14
GPCC,5,2005,11,160.211376776054,25.762,21.642,29.89
GPCC,5,2005,12,38.023783175571,24.138,20.074,28.729
GPCC,5,2006,1,23.0101383430511,26.714,21.621,31.849
GPCC,5,2006,2,1.18332172118543,27.017,22.145,32.412
GPCC,5,2006,3,48.5857977286723,26.49,21.787,31.653
GPCC,5,2006,4,80.24711168039,26.395,22.49,30.635
GPCC,5,2006,5,55.5564576156554,25.014,20.961,29.457
GPCC,5,2006,6,53.3986356534937,23.086,18.985,27.991
GPCC,5,2006,7,18.7044382987377,23.358,19.326,28.144
GPCC,5,2006,8,94.0790487742466,23.077,18.962,27.661
GPCC,5,2006,9,47.8300628479152,23.796,19.379,28.57
GPCC,5,2006,10,203.600943203964,25.081,20.752,29.68
GPCC,5,2006,11,126.297220006522,25.724,21.544,29.925
GPCC,5,2006,12,87.8541798880106,25.714,21.485,30.288
GPCC,5,2007,1,0.0624270468999485,26.447,21.554,31.855
GPCC,5,2007,2,0,26.38,21.431,32.167
GPCC,5,2007,3,11.5177901530405,27.162,22.232,32.546
GPCC,5,2007,4,119.568603829035,26.671,22.31,31.309
GPCC,5,2007,5,158.00285570377,25.015,21.205,29.279
