Id,dataset,K,nclim,prio,alpha,rel_dom,rel_irr,rel_eco,crel_dom,crel_irr,crel_eco
1637,Princeton,120,273,3,0.5,52.6666666666667,50.6666666666667,69.6666666666667,71.3251695903366,59.0223241522843,65.9557260517285
1638,Princeton,120,273,3,0.9,50.6666666666667,50.1666666666667,69.6666666666667,74.1562171153684,53.3715619285592,59.1580261842458
1639,Princeton,120,274,1,0.5,52,49.6666666666667,79.1666666666667,69.4717097851854,56.842997410379,86.1377366862671
1640,Princeton,120,274,1,0.9,50.1666666666667,49.6666666666667,70.6666666666667,71.0497756637053,50.639330989955,95.7027111737488
1641,Princeton,120,274,2,0.5,52.3333333333333,49.6666666666667,71.1666666666667,70.8359431753249,56.842997410379,71.3340553860863
1642,Princeton,120,274,2,0.9,50.3333333333333,49.6666666666667,69.8333333333333,73.7216692121237,50.639330989955,66.7092406688606
1643,Princeton,120,274,3,0.5,52.3333333333333,50.3333333333333,69.3333333333333,70.8359431753249,58.2576658133102,65.2479604814671
1644,Princeton,120,274,3,0.9,50.3333333333333,49.8333333333333,69.3333333333333,73.7216692121237,52.5896403907157,58.3187457077754
1645,Princeton,120,275,1,0.5,51.3333333333333,49.1666666666667,78.8333333333333,68.9167473869447,56.1661773455813,86.0024452553415
1646,Princeton,120,275,1,0.9,49.3333333333333,49.1666666666667,70.3333333333333,70.5358304558451,49.9417515595618,95.6429767493112
1647,Princeton,120,275,2,0.5,51.6666666666667,49.1666666666667,70.6666666666667,70.3026118902107,56.1661773455813,70.9640386455425
1648,Princeton,120,275,2,0.9,49.3333333333333,49.1666666666667,69.3333333333333,73.269511663353,49.9417515595618,65.9790309283527
1649,Princeton,120,275,3,0.5,51.6666666666667,49.5,69.1666666666667,70.3026118902107,57.5877422789881,64.7497631832209
1650,Princeton,120,275,3,0.9,49.3333333333333,49.1666666666667,69.1666666666667,73.269511663353,51.819106474191,57.7723002290443
1651,Princeton,120,276,1,0.5,50.8333333333333,48.8333333333333,78,68.3913959674499,55.5283667271447,85.5435636379611
1652,Princeton,120,276,1,0.9,49,48.8333333333333,69.8333333333333,69.9855897694521,49.3782283826885,95.5600120569582
1653,Princeton,120,276,2,0.5,51,48.8333333333333,70.3333333333333,69.7720643116083,55.5283667271447,70.5615420162222
1654,Princeton,120,276,2,0.9,49,48.8333333333333,69,72.7630345447194,49.3782283826885,65.4211754186732
1655,Princeton,120,276,3,0.5,51,49.1666666666667,68.8333333333333,69.7720643116083,56.9801722243423,64.1134292110226
1656,Princeton,120,276,3,0.9,49,48.8333333333333,68.8333333333333,72.7630345447194,51.2113566704696,57.2794387956676
1657,Princeton,120,277,1,0.5,61.1666666666667,59.5,83.5,76.94463826708,65.3541254582755,89.0519759342837
1658,Princeton,120,277,1,0.9,59.8333333333333,59.5,77,78.2790575099068,59.8744366695137,96.6234077582199
1659,Princeton,120,277,2,0.5,62.1666666666667,59.5,77,77.934823120662,65.3541254582755,78.3072008051578
1660,Princeton,120,277,2,0.9,59.8333333333333,59.5,76.1666666666667,80.3804494014277,59.8744366695137,73.8206116430496
1661,Princeton,120,277,3,0.5,62.1666666666667,60,76,77.934823120662,66.7304764938423,72.7684317559039
1662,Princeton,120,277,3,0.9,59.8333333333333,59.6666666666667,76,80.3804494014277,61.3737588110147,67.7869771576533
1663,Princeton,120,278,1,0.5,60.6666666666667,59,83,76.3176545839665,64.5969112016681,88.795803804046
1664,Princeton,120,278,1,0.9,59,59,76.6666666666667,77.6496224364059,59.1596504139848,96.5861538461538
1665,Princeton,120,278,2,0.5,61.6666666666667,59,77,77.3127557628464,64.5969112016681,77.9976802424571
1666,Princeton,120,278,2,0.9,59.1666666666667,59,75.6666666666667,79.775797441454,59.1596504139848,73.5144291759912
1667,Princeton,120,278,3,0.5,61.6666666666667,59.5,75.6666666666667,77.3127557628464,65.9863424799791,72.3134977149814
1668,Princeton,120,278,3,0.9,59.1666666666667,59,75.6666666666667,79.775797441454,60.6752965360005,67.3138999817223
1669,Princeton,120,279,1,0.5,59.6666666666667,57.6666666666667,83,75.771157009035,63.6833384035741,88.582627779723
1670,Princeton,120,279,1,0.9,58,57.6666666666667,76,77.1145647396313,58.2689394493076,96.5200686483414
1671,Princeton,120,279,2,0.5,60.6666666666667,57.6666666666667,76.1666666666667,76.7936723445288,63.6833384035741,77.4870254725185
1672,Princeton,120,279,2,0.9,58.1666666666667,57.6666666666667,75.3333333333333,79.2843022438229,58.2689394493076,72.9756350131135
1673,Princeton,120,279,3,0.5,60.6666666666667,58.5,75,76.7936723445288,65.0890005237722,71.6417459561547
1674,Princeton,120,279,3,0.9,58.1666666666667,57.6666666666667,75,79.2843022438229,59.8257322211765,66.5018965735045
1675,Princeton,120,280,1,0.5,58.8333333333333,56.8333333333333,82.5,75.1529700139706,62.9754422451278,88.2772021547663
1676,Princeton,120,280,1,0.9,57.1666666666667,56.8333333333333,75.6666666666667,76.6202690188093,57.2725038843177,96.4584485833999
1677,Princeton,120,280,2,0.5,60,56.8333333333333,75.8333333333333,76.1848941339704,62.9754422451278,77.0795024731271
1678,Princeton,120,280,2,0.9,57.1666666666667,56.8333333333333,74.8333333333333,78.8224983242643,57.2725038843177,72.5614372483087
1679,Princeton,120,280,3,0.5,60,57.3333333333333,74.5,76.1848941339704,64.3527448088601,71.2583687370011
1680,Princeton,120,280,3,0.9,57.1666666666667,57,74.5,78.8224983242643,58.8443515969681,65.9180634616753
1681,Princeton,120,281,1,0.5,58.1666666666667,55.6666666666667,82.1666666666667,74.5575749369037,62.2456892113099,88.0153512541318
1682,Princeton,120,281,1,0.9,56.3333333333333,55.6666666666667,75.3333333333333,76.0482865316661,56.5238231538964,96.416376795428
1683,Princeton,120,281,2,0.5,59.1666666666667,55.6666666666667,75.5,75.6044618379341,62.2456892113099,76.6552862152574
1684,Princeton,120,281,2,0.9,56.5,55.6666666666667,74.3333333333333,78.2814124342036,56.5238231538964,72.1840977709696
1685,Princeton,120,281,3,0.5,59.1666666666667,56.5,73.8333333333333,75.6044618379341,63.643988421256,70.6491652070811
1686,Princeton,120,281,3,0.9,56.5,56,73.8333333333333,78.2814124342036,58.0598086321213,65.5865723033155
1687,Princeton,120,282,1,0.5,57.5,55.6666666666667,82.1666666666667,73.9144999026811,61.6539930302208,87.8629366665711
1688,Princeton,120,282,1,0.9,56.1666666666667,55.6666666666667,74.6666666666667,75.4658780652682,55.8518464184016,96.3536235613995
1689,Princeton,120,282,2,0.5,58.3333333333333,55.6666666666667,75.3333333333333,74.98085644535,61.6539930302208,76.2916010548407
1690,Princeton,120,282,2,0.9,56.1666666666667,55.6666666666667,74.1666666666667,77.7195695356069,55.8518464184016,71.898181760185
1691,Princeton,120,282,3,0.5,58.3333333333333,56.3333333333333,73.8333333333333,74.98085644535,63.0461901486436,70.2149584181711
1692,Princeton,120,282,3,0.9,56.1666666666667,55.6666666666667,73.8333333333333,77.7195695356069,57.3962586979213,65.1571525035249
1693,Princeton,120,283,1,0.5,70.6666666666667,68,87.6666666666667,82.3015102911688,71.7565588107206,92.233863063912
1694,Princeton,120,283,1,0.9,68.5,68,81.3333333333333,83.3802083984186,67.5191219120814,97.2733271818026
1695,Princeton,120,283,2,0.5,71.5,68,82.1666666666667,83.1140661766421,71.7565588107206,83.4165899682118
1696,Princeton,120,283,2,0.9,68.5,68,80.6666666666667,84.9085787502517,67.5191219120814,80.6885494152448
1697,Princeton,120,283,3,0.5,71.5,68.8333333333333,80.1666666666667,83.1140661766421,72.8716987069686,79.0099858171842
1698,Princeton,120,283,3,0.9,68.5,68.3333333333333,80.1666666666667,84.9085787502517,69.0834054542029,74.5071022503742
1699,Princeton,120,284,1,0.5,70,67.3333333333333,87.5,81.7216993960278,71.0450730972555,91.9360238257642
1700,Princeton,120,284,1,0.9,67.8333333333333,67.3333333333333,80.8333333333333,82.9236018622531,66.4929747305367,97.1835897435897
1701,Princeton,120,284,2,0.5,70.5,67.3333333333333,81.8333333333333,82.5878015682083,71.0450730972555,82.537704870205
1702,Princeton,120,284,2,0.9,67.8333333333333,67.3333333333333,80.1666666666667,84.5021062068055,66.4929747305367,80.054793881677
1703,Princeton,120,284,3,0.5,70.5,67.8333333333333,79.8333333333333,82.5878015682083,72.0418179736319,78.5329115384991
1704,Princeton,120,284,3,0.9,67.8333333333333,67.5,79.8333333333333,84.5021062068055,68.2507082718168,72.9924454995858
1705,Princeton,120,285,1,0.5,69,66.6666666666667,86.6666666666667,81.1860978379206,70.2921826113724,91.4495739202432
1706,Princeton,120,285,1,0.9,66.8333333333333,66.6666666666667,80.3333333333333,82.3817685436707,65.7250673397518,97.1307692307692
1707,Princeton,120,285,2,0.5,69.5,66.6666666666667,81.3333333333333,82.0310156693562,70.2921826113724,82.2811322211776
1708,Princeton,120,285,2,0.9,67,66.6666666666667,79.6666666666667,84.0638345252809,65.7250673397518,78.8781968354508
1709,Princeton,120,285,3,0.5,69.5,67.3333333333333,79.5,82.0310156693562,71.3878499948965,77.8055493930253
1710,Princeton,120,285,3,0.9,67,66.6666666666667,79.5,84.0638345252809,67.3770493019772,72.1301798608349
1711,Princeton,120,286,1,0.5,68.1666666666667,65.3333333333333,86.1666666666667,80.6373485330702,69.4432958059341,90.9130409794743
1712,Princeton,120,286,1,0.9,66,65.3333333333333,79.8333333333333,81.841607694562,64.8169551588133,97.0558974358974
1713,Princeton,120,286,2,0.5,69,65.3333333333333,80.6666666666667,81.4853702807486,69.4432958059341,81.7109178097953
1714,Princeton,120,286,2,0.9,66.1666666666667,65.3333333333333,79,83.5909240665851,64.8169551588133,78.0735720861496
1715,Princeton,120,286,3,0.5,69,66,78.8333333333333,81.4853702807486,70.5802729595907,76.9896858606519
1716,Princeton,120,286,3,0.9,66.1666666666667,65.5,78.8333333333333,83.5909240665851,66.4719456291881,71.2013197641632
1717,Princeton,120,287,1,0.5,66.6666666666667,64.5,86,80.0228487643694,68.7270285497267,90.7452649692955
1718,Princeton,120,287,1,0.9,64.6666666666667,64.5,79.5,81.2820917662765,63.9993018783365,97.0353846153846
1719,Princeton,120,287,2,0.5,67.3333333333333,64.5,80,80.9120043939664,68.7270285497267,81.096786445053
1720,Princeton,120,287,2,0.9,64.6666666666667,64.5,78.8333333333333,83.0845599108967,63.9993018783365,77.4762943896601
1721,Princeton,120,287,3,0.5,67.3333333333333,64.8333333333333,78.6666666666667,80.9120043939664,69.77270174693,76.6832683131723
1722,Princeton,120,287,3,0.9,64.6666666666667,64.6666666666667,78.6666666666667,83.0845599108967,65.560757849487,70.8857895749262
1723,Princeton,120,288,1,0.5,66,63.1666666666667,85.6666666666667,79.4481882055684,67.9038035558469,90.5932728513717
1724,Princeton,120,288,1,0.9,63.8333333333333,63.1666666666667,79.1666666666667,80.7448152499476,63.1328526806323,96.9889743589743
1725,Princeton,120,288,2,0.5,66.8333333333333,63.1666666666667,79.6666666666667,80.3608935391986,67.9038035558469,80.6892498464412
1726,Princeton,120,288,2,0.9,63.8333333333333,63.1666666666667,78,82.5862729612776,63.1328526806323,77.0067973478237
1727,Princeton,120,288,3,0.5,66.8333333333333,63.6666666666667,77.6666666666667,80.3608935391986,69.0469209574129,75.7856624216789
1728,Princeton,120,288,3,0.9,63.8333333333333,63.3333333333333,77.6666666666667,82.5862729612776,64.7265752061786,70.1702661882742
1729,Princeton,120,289,1,0.5,76.3333333333333,75,91.3333333333333,86.25119130729,77.4296033389736,94.5077650596329
1730,Princeton,120,289,1,0.9,75.1666666666667,75,85.1666666666667,87.2647017134809,73.7193580429113,97.9077420361625
1731,Princeton,120,289,2,0.5,77,75,85.3333333333333,86.9327329223558,77.4296033389736,87.1121647648674
1732,Princeton,120,289,2,0.9,75.1666666666667,75,84.6666666666667,88.3281759386163,73.7193580429113,86.3676832649498
1733,Princeton,120,289,3,0.5,77,75,84.6666666666667,86.9327329223558,78.1008009050372,84.5075360478902
1734,Princeton,120,289,3,0.9,75.1666666666667,75,84.6666666666667,88.3281759386163,75.3688006285649,79.9669068872967
1735,Princeton,120,290,1,0.5,76,74.8333333333333,90.8333333333333,85.7923008996148,76.6792685723757,94.1709708534271
1736,Princeton,120,290,1,0.9,74.8333333333333,74.8333333333333,84.8333333333333,86.8329800723189,72.8826183569736,97.8611360842752
1737,Princeton,120,290,2,0.5,76.5,74.8333333333333,85.1666666666667,86.4759933794624,76.6792685723757,86.752030918261
1738,Princeton,120,290,2,0.9,74.8333333333333,74.8333333333333,84.6666666666667,87.9587929049236,72.8826183569736,85.644623500729
1739,Princeton,120,290,3,0.5,76.5,74.8333333333333,84.6666666666667,86.4759933794624,77.3606377782852,84.0631171114077
1740,Princeton,120,290,3,0.9,74.8333333333333,74.8333333333333,84.6666666666667,87.9587929049236,74.4161722102753,79.5927002644976
1741,Princeton,120,291,1,0.5,75.1666666666667,74,90.3333333333333,85.2837221921897,75.9515633205546,94.0432609479193
1742,Princeton,120,291,1,0.9,74,74,84.3333333333333,86.3857845661995,72.035013861564,97.800713272272
1743,Princeton,120,291,2,0.5,75.5,74,84.8333333333333,85.9817347082303,75.9515633205546,86.4689302610383
1744,Princeton,120,291,2,0.9,74,74,84.1666666666667,87.5598546265671,72.035013861564,85.0605478992574
1745,Princeton,120,291,3,0.5,75.5,74,84.1666666666667,85.9817347082303,76.6834143179687,83.5321749637603
1746,Princeton,120,291,3,0.9,74,74,84.1666666666667,87.5598546265671,73.5227934127414,79.0904194256475
1747,Princeton,120,292,1,0.5,74.5,73.1666666666667,90.1666666666667,84.8152961283814,75.1203423873335,93.9425523463939
1748,Princeton,120,292,1,0.9,73.3333333333333,73.1666666666667,83.8333333333333,85.9287896915024,71.2410391644881,97.6866666666667
1749,Princeton,120,292,2,0.5,75.1666666666667,73.1666666666667,84.3333333333333,85.5602868922837,75.1203423873335,85.8584474416909
1750,Princeton,120,292,2,0.9,73.3333333333333,73.1666666666667,83.6666666666667,87.1163078522791,71.2410391644881,84.8005721630594
1751,Princeton,120,292,3,0.5,75.1666666666667,73.3333333333333,83.6666666666667,85.5602868922837,75.8672128297839,82.8113334997352
1752,Princeton,120,292,3,0.9,73.3333333333333,73.1666666666667,83.6666666666667,87.1163078522791,72.792144649223,78.4723057337805
1753,Princeton,120,293,1,0.5,73.8333333333333,72.3333333333333,89.6666666666667,84.2016851268906,74.7390523098559,93.6320490927827
1754,Princeton,120,293,1,0.9,73.1666666666667,72.3333333333333,83.5,85.5172757654591,70.3307191124592,97.6399270554899
1755,Princeton,120,293,2,0.5,74.3333333333333,72.3333333333333,83.8333333333333,84.9673541414177,74.7390523098559,85.3235586582221
1756,Princeton,120,293,2,0.9,73.1666666666667,72.3333333333333,83.5,86.7816652088549,70.3307191124592,83.9196805825387
1757,Princeton,120,293,3,0.5,74.3333333333333,72.8333333333333,83,84.9673541414177,75.4469153573261,82.3876707988446
1758,Princeton,120,293,3,0.9,73.1666666666667,72.5,83,86.7816652088549,71.8529209716124,77.6062927403817
1759,Princeton,120,294,1,0.5,73,71.3333333333333,88.8333333333333,83.7343995213945,74.0241975387168,93.1979241584397
1760,Princeton,120,294,1,0.9,72.1666666666667,71.3333333333333,83.1666666666667,85.0670200720757,69.5579950069029,97.5664102564103
1761,Princeton,120,294,2,0.5,73.6666666666667,71.3333333333333,83.3333333333333,84.5145605141596,74.0241975387168,84.7321771805366
1762,Princeton,120,294,2,0.9,72.1666666666667,71.3333333333333,82.6666666666667,86.3998462893624,69.5579950069029,83.1035370472887
1763,Princeton,120,294,3,0.5,73.6666666666667,71.6666666666667,82.1666666666667,84.5145605141596,74.8797157665979,81.1253855653842
1764,Princeton,120,294,3,0.9,72.1666666666667,71.3333333333333,82.1666666666667,86.3998462893624,71.0705764639139,76.7266231036853
1765,Princeton,120,295,1,0.5,81.3333333333333,79.1666666666667,93.5,89.1769801630385,81.3796414024211,96.187705140397
1766,Princeton,120,295,1,0.9,79.5,79.1666666666667,88.5,89.8401020194527,78.9092669308877,98.4066666666667
1767,Princeton,120,295,2,0.5,82.5,79.1666666666667,88.8333333333333,89.6839581399897,81.3796414024211,90.686344118711
1768,Princeton,120,295,2,0.9,79.5,79.1666666666667,87.3333333333333,90.6410560622316,78.9092669308877,89.7152884383583
1769,Princeton,120,295,3,0.5,82.5,79.8333333333333,87,89.6839581399897,82.2354953000178,87.4246548733087
1770,Princeton,120,295,3,0.9,79.5,79.3333333333333,87,90.6410560622316,80.0249286211845,85.4634625753615
1771,Princeton,120,296,1,0.5,80.5,79.1666666666667,93.3333333333333,88.7005132857044,80.9541860170594,96.0191119361546
1772,Princeton,120,296,1,0.9,79.3333333333333,79.1666666666667,87.8333333333333,89.455122597253,78.260517032511,98.2717948717949
1773,Princeton,120,296,2,0.5,81.6666666666667,79.1666666666667,88.1666666666667,89.2512840014689,80.9541860170594,90.042543553807
1774,Princeton,120,296,2,0.9,79.3333333333333,79.1666666666667,87.1666666666667,90.2818349478117,78.260517032511,89.3009059806035
1775,Princeton,120,296,3,0.5,81.6666666666667,79.5,87,89.2512840014689,81.7269502128576,87.0471659668056
1776,Princeton,120,296,3,0.9,79.3333333333333,79.1666666666667,87,90.2818349478117,79.5968838778207,84.1208998180281
1777,Princeton,120,297,1,0.5,79.6666666666667,78.3333333333333,92.6666666666667,88.2548044139938,80.5065206713717,95.7295672317513
1778,Princeton,120,297,1,0.9,78.6666666666667,78.3333333333333,87.6666666666667,89.0730549283769,77.6141548840113,98.2523076923077
1779,Princeton,120,297,2,0.5,80.6666666666667,78.3333333333333,87.8333333333333,88.8314332931183,80.5065206713717,89.4724046254563
1780,Princeton,120,297,2,0.9,78.6666666666667,78.3333333333333,86.8333333333333,89.9508622227729,77.6141548840113,88.7269731541442
1781,Princeton,120,297,3,0.5,80.6666666666667,78.8333333333333,86.5,88.8314332931183,81.180847322235,86.8141852697634
1782,Princeton,120,297,3,0.9,78.6666666666667,78.5,86.5,89.9508622227729,79.011292056977,83.2194093184561
1783,Princeton,120,298,1,0.5,79.1666666666667,77.6666666666667,92.1666666666667,87.8273197228397,80.0162210582587,95.454053794024
1784,Princeton,120,298,1,0.9,77.6666666666667,77.6666666666667,87.3333333333333,88.7092524168143,76.9379809507112,98.2232664519942
1785,Princeton,120,298,2,0.5,80,77.6666666666667,87.3333333333333,88.4147749306782,80.0162210582587,89.0794116412734
1786,Princeton,120,298,2,0.9,77.6666666666667,77.6666666666667,86.1666666666667,89.6321965448822,76.9379809507112,88.2081394007542
1787,Princeton,120,298,3,0.5,80,78,86.1666666666667,88.4147749306782,80.751551541712,86.1317945845689
1788,Princeton,120,298,3,0.9,77.6666666666667,77.6666666666667,86.1666666666667,89.6321965448822,78.2997918939213,82.7492372410593
1789,Princeton,120,299,1,0.5,78.6666666666667,76.8333333333333,92,87.4518607160378,79.452094585103,95.0804563472132
1790,Princeton,120,299,1,0.9,77,76.8333333333333,86.8333333333333,88.3133198070481,76.4136907952384,98.1165340166906
1791,Princeton,120,299,2,0.5,79.6666666666667,76.8333333333333,86.8333333333333,88.028123337213,79.452094585103,88.8272681092306
1792,Princeton,120,299,2,0.9,77.1666666666667,76.8333333333333,85.8333333333333,89.2611117515855,76.4136907952384,87.8317763005827
1793,Princeton,120,299,3,0.5,79.6666666666667,77,85.8333333333333,88.028123337213,80.2124448314166,85.728210785097
1794,Princeton,120,299,3,0.9,77.1666666666667,76.8333333333333,85.8333333333333,89.2611117515855,77.7735648496832,82.2891626580423
1795,Princeton,120,300,1,0.5,78,76.5,91.5,87.133227648112,78.7357707942279,94.7550070958928
1796,Princeton,120,300,1,0.9,76.6666666666667,76.5,86.3333333333333,87.9115018799872,75.8972561746803,98.0718906128194
1797,Princeton,120,300,2,0.5,78.6666666666667,76.5,86.6666666666667,87.7238468469153,78.7357707942279,88.3460315847768
1798,Princeton,120,300,2,0.9,76.6666666666667,76.5,85.6666666666667,88.9057916798826,75.8972561746803,87.2825715534425
1799,Princeton,120,300,3,0.5,78.6666666666667,76.5,85.6666666666667,87.7238468469153,79.4154468227823,85.529609251843
1800,Princeton,120,300,3,0.9,76.6666666666667,76.5,85.6666666666667,88.9057916798826,77.188454255788,81.9321414086458
1801,Princeton,120,301,1,0.5,86.8333333333333,85.3333333333333,95.3333333333333,92.0115636510881,85.7110845174545,97.2897826249093
1802,Princeton,120,301,1,0.9,85.5,85.3333333333333,92.1666666666667,92.4523774372149,83.9889966906792,98.9538461538462
1803,Princeton,120,301,2,0.5,87.1666666666667,85.3333333333333,92.5,92.347720025985,85.7110845174545,93.6420549875665
1804,Princeton,120,301,2,0.9,85.5,85.3333333333333,91.3333333333333,93.0172697734894,83.9889966906792,92.8240400843241
1805,Princeton,120,301,3,0.5,87.1666666666667,85.6666666666667,91.1666666666667,92.347720025985,86.2578684122226,91.5949083317317
1806,Princeton,120,301,3,0.9,85.5,85.3333333333333,91.1666666666667,93.0172697734894,84.8042911719806,89.7715958062709
1807,Princeton,120,302,1,0.5,86.1666666666667,85.1666666666667,95.3333333333333,91.5325386595682,85.2577598343485,97.2711981984705
1808,Princeton,120,302,1,0.9,85.3333333333333,85.1666666666667,91.8333333333333,92.074530408585,83.2826411421829,98.9115384615385
1809,Princeton,120,302,2,0.5,86.5,85.1666666666667,92,91.9141510484739,85.2577598343485,93.1302145321918
1810,Princeton,120,302,2,0.9,85.3333333333333,85.1666666666667,91.1666666666667,92.6759214082798,83.2826411421829,92.3856751007477
1811,Princeton,120,302,3,0.5,86.5,85.5,91.1666666666667,91.9141510484739,85.7025597060985,91.4363279764134
1812,Princeton,120,302,3,0.9,85.3333333333333,85.1666666666667,91.1666666666667,92.6759214082798,84.0642827228444,89.4090281882597
1813,Princeton,120,303,1,0.5,85.3333333333333,84,94.6666666666667,91.1266464280877,84.7104983800847,96.9894616670658
1814,Princeton,120,303,1,0.9,84.5,84,91.6666666666667,91.5774095130054,82.9550271228478,98.8974358974359
1815,Princeton,120,303,2,0.5,85.8333333333333,84,91.5,91.5086178090006,84.7104983800847,92.8445824772617
1816,Princeton,120,303,2,0.9,84.6666666666667,84,90.8333333333333,92.2151671851841,82.9550271228478,91.9769475162558
1817,Princeton,120,303,3,0.5,85.8333333333333,84.1666666666667,90.6666666666667,91.5086178090006,85.1605835111815,91.1013024073974
1818,Princeton,120,303,3,0.9,84.6666666666667,84.1666666666667,90.6666666666667,92.2151671851841,83.6657988785923,89.2239700228821
1819,Princeton,120,304,1,0.5,84.6666666666667,82.6666666666667,94.5,90.7955374556009,83.850057741621,96.7795603802247
1820,Princeton,120,304,1,0.9,83.1666666666667,82.6666666666667,90.6666666666667,91.2422851166049,82.1106098937781,98.7833764432566
1821,Princeton,120,304,2,0.5,85,82.6666666666667,91,91.2046787038162,83.850057741621,92.339853297026
1822,Princeton,120,304,2,0.9,83.1666666666667,82.6666666666667,90,91.8885597900951,82.1106098937781,91.770467678614
1823,Princeton,120,304,3,0.5,85,83.1666666666667,89.6666666666667,91.2046787038162,84.4653788020425,89.9161334021238
1824,Princeton,120,304,3,0.9,83.1666666666667,82.6666666666667,89.6666666666667,91.8885597900951,82.9655438346119,88.4029242374601
1825,Princeton,120,305,1,0.5,84,82.3333333333333,94.3333333333333,90.3628447013913,83.2842059075391,96.5989904105784
1826,Princeton,120,305,1,0.9,82.6666666666667,82.3333333333333,90,90.9007012994132,81.3218244810508,98.6227724442586
1827,Princeton,120,305,2,0.5,84.6666666666667,82.3333333333333,90.6666666666667,90.7666660767357,83.2842059075391,92.2170107683796
1828,Princeton,120,305,2,0.9,82.6666666666667,82.3333333333333,89.6666666666667,91.5716063864219,81.3218244810508,91.3425921154877
1829,Princeton,120,305,3,0.5,84.6666666666667,82.6666666666667,89.3333333333333,90.7666660767357,83.9168142181541,89.6831314233575
1830,Princeton,120,305,3,0.9,82.6666666666667,82.5,89.3333333333333,91.5716063864219,82.2234508202611,87.7311751936457
1831,Princeton,120,306,1,0.5,83,81.1666666666667,94.1666666666667,89.9970747858216,82.5371654946553,96.5451968973133
1832,Princeton,120,306,1,0.9,81.5,81.1666666666667,89.5,90.5833744653794,80.4798948333061,98.5620512820513
1833,Princeton,120,306,2,0.5,84,81.1666666666667,89.8333333333333,90.4552055964019,82.5371654946553,91.5738902553242
1834,Princeton,120,306,2,0.9,81.6666666666667,81.1666666666667,88.5,91.2842678812796,80.4798948333061,90.9564591382319
1835,Princeton,120,306,3,0.5,84,81.8333333333333,88.1666666666667,90.4552055964019,83.2529136793278,88.6587543007555
1836,Princeton,120,306,3,0.9,81.6666666666667,81.3333333333333,88.1666666666667,91.2842678812796,81.5415047026398,86.6326799571004
1837,Princeton,120,307,1,0.5,90.3333333333333,89.8333333333333,97,94.563280936718,89.7797053003758,98.1997572562722
1838,Princeton,120,307,1,0.9,89.8333333333333,89.8333333333333,94.8333333333333,95.0137776160606,88.145569628929,99.3228205128205
1839,Princeton,120,307,2,0.5,90.8333333333333,89.8333333333333,95,94.7698310616741,89.7797053003758,95.9584235926454
1840,Princeton,120,307,2,0.9,90,89.8333333333333,94.5,95.3542494020608,88.145569628929,95.6282651324288
1841,Princeton,120,307,3,0.5,90.8333333333333,89.8333333333333,94.5,94.7698310616741,90.0664230566621,94.903668860484
1842,Princeton,120,307,3,0.9,90,89.8333333333333,94.5,95.3542494020608,88.6980593331265,93.5958094606193
1843,Princeton,120,308,1,0.5,90,89.5,96.8333333333333,94.1486608273738,89.2544465039479,98.0254404232491
1844,Princeton,120,308,1,0.9,89.6666666666667,89.5,94.5,94.644715519655,87.4773523105744,99.2930769230769
1845,Princeton,120,308,2,0.5,90.3333333333333,89.5,94.6666666666667,94.3608668473237,89.2544465039479,95.722733047793
1846,Princeton,120,308,2,0.9,89.6666666666667,89.5,94.3333333333333,95.0137065481337,87.4773523105744,95.2890511986616
1847,Princeton,120,308,3,0.5,90.3333333333333,89.6666666666667,94.1666666666667,94.3608668473237,89.5352931091312,94.6717134834581
1848,Princeton,120,308,3,0.9,89.6666666666667,89.6666666666667,94.1666666666667,95.0137065481337,88.0215430845692,93.2525118934211
1849,Princeton,120,309,1,0.5,89.3333333333333,88,96.6666666666667,93.8133759917878,88.5011807093593,97.924358974359
1850,Princeton,120,309,1,0.9,88.5,88,93.6666666666667,94.2413549646056,86.9596435629134,99.1484262436906
1851,Princeton,120,309,2,0.5,89.8333333333333,88,94.1666666666667,94.071986872829,88.5011807093593,95.1180993626506
1852,Princeton,120,309,2,0.9,88.5,88,93.5,94.638260650949,86.9596435629134,94.8414906934204
1853,Princeton,120,309,3,0.5,89.8333333333333,88.3333333333333,93.1666666666667,94.071986872829,88.8911434566346,93.633623528062
1854,Princeton,120,309,3,0.9,88.5,88.1666666666667,93.1666666666667,94.638260650949,87.6084939438386,92.3715042204128
1855,Princeton,120,310,1,0.5,88.1666666666667,87.1666666666667,96.3333333333333,93.4462727522557,87.8735779955499,97.80839650952
1856,Princeton,120,310,1,0.9,87.5,87.1666666666667,93.3333333333333,93.9671574033738,86.0787794925092,99.1051282051282
1857,Princeton,120,310,2,0.5,88.6666666666667,87.1666666666667,93.5,93.7405224908996,87.8735779955499,94.6154096019788
1858,Princeton,120,310,2,0.9,87.8333333333333,87.1666666666667,92.8333333333333,94.4057531595152,86.0787794925092,94.3458019487426
1859,Princeton,120,310,3,0.5,88.6666666666667,87.6666666666667,92.5,93.7405224908997,88.2495651362305,93.1596841433531
1860,Princeton,120,310,3,0.9,87.8333333333333,87.3333333333333,92.5,94.4057531595152,86.7943349214272,91.575355456748
1861,Princeton,120,311,1,0.5,87.8333333333333,86.8333333333333,96,93.0304567098227,87.4177975568937,97.6175640006159
1862,Princeton,120,311,1,0.9,87,86.8333333333333,93,93.6335827318519,85.3886558993751,99.0625641025641
1863,Princeton,120,311,2,0.5,88.5,86.8333333333333,93.1666666666667,93.3303116959893,87.4177975568937,94.3637529712391
