Date,ID,Name,value
2005/09/01,9339055,Kayafungo Chief's Office,18.2
2005/10/01,9339055,Kayafungo Chief's Office,NA
2005/11/01,9339055,Kayafungo Chief's Office,123.2
2005/12/01,9339055,Kayafungo Chief's Office,NA
2006/01/01,9339055,Kayafungo Chief's Office,NA
2006/02/01,9339055,Kayafungo Chief's Office,NA
2006/03/01,9339055,Kayafungo Chief's Office,55.3
2006/04/01,9339055,Kayafungo Chief's Office,159
2006/05/01,9339055,Kayafungo Chief's Office,107
2006/06/01,9339055,Kayafungo Chief's Office,147.8
2006/07/01,9339055,Kayafungo Chief's Office,13
2006/08/01,9339055,Kayafungo Chief's Office,32.7
2006/09/01,9339055,Kayafungo Chief's Office,NA
2006/10/01,9339055,Kayafungo Chief's Office,NA
2006/11/01,9339055,Kayafungo Chief's Office,NA
2006/12/01,9339055,Kayafungo Chief's Office,NA
2007/01/01,9339055,Kayafungo Chief's Office,NA
2007/02/01,9339055,Kayafungo Chief's Office,NA
2007/03/01,9339055,Kayafungo Chief's Office,NA
2007/04/01,9339055,Kayafungo Chief's Office,NA
2007/05/01,9339055,Kayafungo Chief's Office,303.1
2007/06/01,9339055,Kayafungo Chief's Office,130.8
2007/07/01,9339055,Kayafungo Chief's Office,NA
2007/08/01,9339055,Kayafungo Chief's Office,NA
2007/09/01,9339055,Kayafungo Chief's Office,NA
2007/10/01,9339055,Kayafungo Chief's Office,NA
2007/11/01,9339055,Kayafungo Chief's Office,NA
2007/12/01,9339055,Kayafungo Chief's Office,NA
2008/01/01,9339055,Kayafungo Chief's Office,NA
2008/02/01,9339055,Kayafungo Chief's Office,NA
2008/03/01,9339055,Kayafungo Chief's Office,NA
2008/04/01,9339055,Kayafungo Chief's Office,40
2008/05/01,9339055,Kayafungo Chief's Office,NA
2008/06/01,9339055,Kayafungo Chief's Office,NA
2008/07/01,9339055,Kayafungo Chief's Office,NA
2008/08/01,9339055,Kayafungo Chief's Office,NA
2008/09/01,9339055,Kayafungo Chief's Office,NA
2008/10/01,9339055,Kayafungo Chief's Office,NA
2008/11/01,9339055,Kayafungo Chief's Office,NA
2008/12/01,9339055,Kayafungo Chief's Office,NA
1977/01/01,9339057,Mariakani Research Station,NA
1977/02/01,9339057,Mariakani Research Station,NA
1977/03/01,9339057,Mariakani Research Station,NA
1977/04/01,9339057,Mariakani Research Station,NA
1977/05/01,9339057,Mariakani Research Station,NA
1977/06/01,9339057,Mariakani Research Station,NA
1977/07/01,9339057,Mariakani Research Station,NA
1977/08/01,9339057,Mariakani Research Station,NA
1977/09/01,9339057,Mariakani Research Station,33.1
1977/10/01,9339057,Mariakani Research Station,295
1977/11/01,9339057,Mariakani Research Station,97.9
1977/12/01,9339057,Mariakani Research Station,140.5
1978/01/01,9339057,Mariakani Research Station,48.4
1978/02/01,9339057,Mariakani Research Station,30.4
1978/03/01,9339057,Mariakani Research Station,93.8
1978/04/01,9339057,Mariakani Research Station,184.6
1978/05/01,9339057,Mariakani Research Station,178.1
1978/06/01,9339057,Mariakani Research Station,77.1
1978/07/01,9339057,Mariakani Research Station,33.8
1978/08/01,9339057,Mariakani Research Station,18.4
1978/09/01,9339057,Mariakani Research Station,73.6
1978/10/01,9339057,Mariakani Research Station,18.5
1978/11/01,9339057,Mariakani Research Station,155.2
1978/12/01,9339057,Mariakani Research Station,109.1
1979/01/01,9339057,Mariakani Research Station,114.8
1979/02/01,9339057,Mariakani Research Station,54.5
1979/03/01,9339057,Mariakani Research Station,53.7
1979/04/01,9339057,Mariakani Research Station,59
1979/05/01,9339057,Mariakani Research Station,371.5
1979/06/01,9339057,Mariakani Research Station,NA
1979/07/01,9339057,Mariakani Research Station,40.8
1979/08/01,9339057,Mariakani Research Station,28
1979/09/01,9339057,Mariakani Research Station,49.6
1979/10/01,9339057,Mariakani Research Station,NA
1979/11/01,9339057,Mariakani Research Station,77.6
1979/12/01,9339057,Mariakani Research Station,33.6
1980/01/01,9339057,Mariakani Research Station,12.5
1980/02/01,9339057,Mariakani Research Station,11.3
1980/03/01,9339057,Mariakani Research Station,24
1980/04/01,9339057,Mariakani Research Station,16.8
1980/05/01,9339057,Mariakani Research Station,28.4
1980/06/01,9339057,Mariakani Research Station,7.9
1980/07/01,9339057,Mariakani Research Station,51.1
1980/08/01,9339057,Mariakani Research Station,188.4
1980/09/01,9339057,Mariakani Research Station,36.5
1980/10/01,9339057,Mariakani Research Station,302.2
1980/11/01,9339057,Mariakani Research Station,105.5
1980/12/01,9339057,Mariakani Research Station,73.7
1981/01/01,9339057,Mariakani Research Station,NA
1981/02/01,9339057,Mariakani Research Station,0
1981/03/01,9339057,Mariakani Research Station,134.5
1981/04/01,9339057,Mariakani Research Station,21.2
1981/05/01,9339057,Mariakani Research Station,60.7
1981/06/01,9339057,Mariakani Research Station,52.3
1981/07/01,9339057,Mariakani Research Station,26
1981/08/01,9339057,Mariakani Research Station,111.4
1981/09/01,9339057,Mariakani Research Station,35.8
1981/10/01,9339057,Mariakani Research Station,80.3
1981/11/01,9339057,Mariakani Research Station,58.1
1981/12/01,9339057,Mariakani Research Station,147.8
1982/01/01,9339057,Mariakani Research Station,39.9
1982/02/01,9339057,Mariakani Research Station,0
1982/03/01,9339057,Mariakani Research Station,20.4
1982/04/01,9339057,Mariakani Research Station,164.3
1982/05/01,9339057,Mariakani Research Station,322.4
1982/06/01,9339057,Mariakani Research Station,76.1
1982/07/01,9339057,Mariakani Research Station,110.1
1982/08/01,9339057,Mariakani Research Station,26.9
1982/09/01,9339057,Mariakani Research Station,120.8
1982/10/01,9339057,Mariakani Research Station,105.9
1982/11/01,9339057,Mariakani Research Station,73.7
1982/12/01,9339057,Mariakani Research Station,115.3
1983/01/01,9339057,Mariakani Research Station,0
1983/02/01,9339057,Mariakani Research Station,4.6
1983/03/01,9339057,Mariakani Research Station,0.7
1983/04/01,9339057,Mariakani Research Station,48.6
1983/05/01,9339057,Mariakani Research Station,318.7
1983/06/01,9339057,Mariakani Research Station,60.6
1983/07/01,9339057,Mariakani Research Station,93.4
1983/08/01,9339057,Mariakani Research Station,22.7
1983/09/01,9339057,Mariakani Research Station,13.4
1983/10/01,9339057,Mariakani Research Station,2.2
1983/11/01,9339057,Mariakani Research Station,7.5
1983/12/01,9339057,Mariakani Research Station,19.5
1984/01/01,9339057,Mariakani Research Station,0
1984/02/01,9339057,Mariakani Research Station,0
1984/03/01,9339057,Mariakani Research Station,10.2
1984/04/01,9339057,Mariakani Research Station,182.4
1984/05/01,9339057,Mariakani Research Station,141.4
1984/06/01,9339057,Mariakani Research Station,64.7
1984/07/01,9339057,Mariakani Research Station,41.8
1984/08/01,9339057,Mariakani Research Station,7
1984/09/01,9339057,Mariakani Research Station,6.7
1984/10/01,9339057,Mariakani Research Station,NA
1984/11/01,9339057,Mariakani Research Station,NA
1984/12/01,9339057,Mariakani Research Station,NA
1985/01/01,9339057,Mariakani Research Station,76.7
1985/02/01,9339057,Mariakani Research Station,330
1985/03/01,9339057,Mariakani Research Station,0
1985/04/01,9339057,Mariakani Research Station,64.8
1985/05/01,9339057,Mariakani Research Station,103.4
1985/06/01,9339057,Mariakani Research Station,20.5
1985/07/01,9339057,Mariakani Research Station,162
1985/08/01,9339057,Mariakani Research Station,6.6
1985/09/01,9339057,Mariakani Research Station,8.2
1985/10/01,9339057,Mariakani Research Station,NA
1985/11/01,9339057,Mariakani Research Station,43.4
1985/12/01,9339057,Mariakani Research Station,199
1986/01/01,9339057,Mariakani Research Station,9
1986/02/01,9339057,Mariakani Research Station,0
1986/03/01,9339057,Mariakani Research Station,85.3
1986/04/01,9339057,Mariakani Research Station,204.9
1986/05/01,9339057,Mariakani Research Station,NA
1986/06/01,9339057,Mariakani Research Station,NA
1986/07/01,9339057,Mariakani Research Station,NA
1986/08/01,9339057,Mariakani Research Station,NA
1986/09/01,9339057,Mariakani Research Station,NA
1986/10/01,9339057,Mariakani Research Station,73.6
1986/11/01,9339057,Mariakani Research Station,141.1
1986/12/01,9339057,Mariakani Research Station,420.7
1987/01/01,9339057,Mariakani Research Station,46.3
1987/02/01,9339057,Mariakani Research Station,0
1987/03/01,9339057,Mariakani Research Station,35.3
1987/04/01,9339057,Mariakani Research Station,85.9
1987/05/01,9339057,Mariakani Research Station,196.4
1987/06/01,9339057,Mariakani Research Station,27.7
1987/07/01,9339057,Mariakani Research Station,59
1987/08/01,9339057,Mariakani Research Station,88.7
1987/09/01,9339057,Mariakani Research Station,15.2
1987/10/01,9339057,Mariakani Research Station,7.6
1987/11/01,9339057,Mariakani Research Station,45.4
1987/12/01,9339057,Mariakani Research Station,11.2
1988/01/01,9339057,Mariakani Research Station,8.8
1988/02/01,9339057,Mariakani Research Station,3.3
1988/03/01,9339057,Mariakani Research Station,78.1
1988/04/01,9339057,Mariakani Research Station,141.4
1988/05/01,9339057,Mariakani Research Station,29.5
1988/06/01,9339057,Mariakani Research Station,136.6
1988/07/01,9339057,Mariakani Research Station,23.7
1988/08/01,9339057,Mariakani Research Station,44.6
1988/09/01,9339057,Mariakani Research Station,44.7
1988/10/01,9339057,Mariakani Research Station,4.8
1988/11/01,9339057,Mariakani Research Station,117
1988/12/01,9339057,Mariakani Research Station,145.5
1989/01/01,9339057,Mariakani Research Station,58.1
1989/02/01,9339057,Mariakani Research Station,1
1989/03/01,9339057,Mariakani Research Station,13.6
1989/04/01,9339057,Mariakani Research Station,227
1989/05/01,9339057,Mariakani Research Station,101
1989/06/01,9339057,Mariakani Research Station,33.5
1989/07/01,9339057,Mariakani Research Station,20.4
1989/08/01,9339057,Mariakani Research Station,32.4
1989/09/01,9339057,Mariakani Research Station,18.8
1989/10/01,9339057,Mariakani Research Station,52.1
1989/11/01,9339057,Mariakani Research Station,59.7
1989/12/01,9339057,Mariakani Research Station,145
1990/01/01,9339057,Mariakani Research Station,55.6
1990/02/01,9339057,Mariakani Research Station,58.4
1990/03/01,9339057,Mariakani Research Station,36.9
1990/04/01,9339057,Mariakani Research Station,54.5
1990/05/01,9339057,Mariakani Research Station,87.1
1990/06/01,9339057,Mariakani Research Station,66.4
1990/07/01,9339057,Mariakani Research Station,5.7
1990/08/01,9339057,Mariakani Research Station,22.5
1990/09/01,9339057,Mariakani Research Station,19.3
1990/10/01,9339057,Mariakani Research Station,NA
1990/11/01,9339057,Mariakani Research Station,35.4
1990/12/01,9339057,Mariakani Research Station,77.9
1991/01/01,9339057,Mariakani Research Station,5.4
1991/02/01,9339057,Mariakani Research Station,NA
1991/03/01,9339057,Mariakani Research Station,72.4
1991/04/01,9339057,Mariakani Research Station,15.2
1991/05/01,9339057,Mariakani Research Station,282.8
1991/06/01,9339057,Mariakani Research Station,73.3
1991/07/01,9339057,Mariakani Research Station,107.9
1991/08/01,9339057,Mariakani Research Station,67.2
1991/09/01,9339057,Mariakani Research Station,21.4
1991/10/01,9339057,Mariakani Research Station,11.1
1991/11/01,9339057,Mariakani Research Station,11.4
1991/12/01,9339057,Mariakani Research Station,48.1
1992/01/01,9339057,Mariakani Research Station,1.6
1992/02/01,9339057,Mariakani Research Station,0
1992/03/01,9339057,Mariakani Research Station,0
1992/04/01,9339057,Mariakani Research Station,NA
1992/05/01,9339057,Mariakani Research Station,NA
1992/06/01,9339057,Mariakani Research Station,33
1992/07/01,9339057,Mariakani Research Station,47
1992/08/01,9339057,Mariakani Research Station,24.2
1992/09/01,9339057,Mariakani Research Station,33.3
1992/10/01,9339057,Mariakani Research Station,19.9
1992/11/01,9339057,Mariakani Research Station,78.6
1992/12/01,9339057,Mariakani Research Station,69.8
1993/01/01,9339057,Mariakani Research Station,105.5
1993/02/01,9339057,Mariakani Research Station,2
1993/03/01,9339057,Mariakani Research Station,15.1
1993/04/01,9339057,Mariakani Research Station,40.8
1993/05/01,9339057,Mariakani Research Station,72.4
1993/06/01,9339057,Mariakani Research Station,67.5
1993/07/01,9339057,Mariakani Research Station,17.6
1993/08/01,9339057,Mariakani Research Station,18.5
1993/09/01,9339057,Mariakani Research Station,37
1993/10/01,9339057,Mariakani Research Station,30.9
1993/11/01,9339057,Mariakani Research Station,NA
1993/12/01,9339057,Mariakani Research Station,72
1994/01/01,9339057,Mariakani Research Station,0
1994/02/01,9339057,Mariakani Research Station,NA
1994/03/01,9339057,Mariakani Research Station,13.2
1994/04/01,9339057,Mariakani Research Station,97.5
1994/05/01,9339057,Mariakani Research Station,1.5
1994/06/01,9339057,Mariakani Research Station,54.3
1994/07/01,9339057,Mariakani Research Station,75.3
1994/08/01,9339057,Mariakani Research Station,23.2
1994/09/01,9339057,Mariakani Research Station,49.5
1994/10/01,9339057,Mariakani Research Station,38.3
1994/11/01,9339057,Mariakani Research Station,80.8
1994/12/01,9339057,Mariakani Research Station,103.1
1995/01/01,9339057,Mariakani Research Station,5
1995/02/01,9339057,Mariakani Research Station,0
1995/03/01,9339057,Mariakani Research Station,26.4
1995/04/01,9339057,Mariakani Research Station,129
1995/05/01,9339057,Mariakani Research Station,99.3
1995/06/01,9339057,Mariakani Research Station,NA
1995/07/01,9339057,Mariakani Research Station,36.4
1995/08/01,9339057,Mariakani Research Station,NA
1995/09/01,9339057,Mariakani Research Station,50.4
1995/10/01,9339057,Mariakani Research Station,NA
1995/11/01,9339057,Mariakani Research Station,48.1
1995/12/01,9339057,Mariakani Research Station,NA
1996/01/01,9339057,Mariakani Research Station,NA
1996/02/01,9339057,Mariakani Research Station,NA
1996/03/01,9339057,Mariakani Research Station,42.4
1996/04/01,9339057,Mariakani Research Station,73.5
1996/05/01,9339057,Mariakani Research Station,NA
1996/06/01,9339057,Mariakani Research Station,3.2
1996/07/01,9339057,Mariakani Research Station,0
1996/08/01,9339057,Mariakani Research Station,NA
1996/09/01,9339057,Mariakani Research Station,2.8
1996/10/01,9339057,Mariakani Research Station,12.5
1996/11/01,9339057,Mariakani Research Station,0
1996/12/01,9339057,Mariakani Research Station,18.5
2000/01/01,9339057,Mariakani Research Station,NA
2000/02/01,9339057,Mariakani Research Station,NA
2000/03/01,9339057,Mariakani Research Station,NA
2000/04/01,9339057,Mariakani Research Station,NA
2000/05/01,9339057,Mariakani Research Station,NA
2000/06/01,9339057,Mariakani Research Station,NA
2000/07/01,9339057,Mariakani Research Station,NA
2000/08/01,9339057,Mariakani Research Station,NA
2000/09/01,9339057,Mariakani Research Station,NA
2000/10/01,9339057,Mariakani Research Station,NA
2000/11/01,9339057,Mariakani Research Station,60.2
2000/12/01,9339057,Mariakani Research Station,105.5
2001/01/01,9339057,Mariakani Research Station,66.2
2001/02/01,9339057,Mariakani Research Station,24.8
2001/03/01,9339057,Mariakani Research Station,12.5
2001/04/01,9339057,Mariakani Research Station,32.2
2001/05/01,9339057,Mariakani Research Station,94.8
2001/06/01,9339057,Mariakani Research Station,103.3
2001/07/01,9339057,Mariakani Research Station,33.7
2001/08/01,9339057,Mariakani Research Station,16.8
2001/09/01,9339057,Mariakani Research Station,0
2001/10/01,9339057,Mariakani Research Station,6.4
2001/11/01,9339057,Mariakani Research Station,64.1
2001/12/01,9339057,Mariakani Research Station,67.3
2002/01/01,9339057,Mariakani Research Station,47
2002/02/01,9339057,Mariakani Research Station,15.8
2002/03/01,9339057,Mariakani Research Station,32.9
2002/04/01,9339057,Mariakani Research Station,60.6
2002/05/01,9339057,Mariakani Research Station,34.2
2002/06/01,9339057,Mariakani Research Station,13
2002/07/01,9339057,Mariakani Research Station,34.3
2002/08/01,9339057,Mariakani Research Station,56.1
2002/09/01,9339057,Mariakani Research Station,136.3
2002/10/01,9339057,Mariakani Research Station,231
2002/11/01,9339057,Mariakani Research Station,61.8
2002/12/01,9339057,Mariakani Research Station,76
2003/01/01,9339057,Mariakani Research Station,0
2003/02/01,9339057,Mariakani Research Station,0
2003/03/01,9339057,Mariakani Research Station,43.1
2003/04/01,9339057,Mariakani Research Station,64.7
2003/05/01,9339057,Mariakani Research Station,182.8
2003/06/01,9339057,Mariakani Research Station,35.9
2003/07/01,9339057,Mariakani Research Station,34.8
2003/08/01,9339057,Mariakani Research Station,18
2003/09/01,9339057,Mariakani Research Station,0
2003/10/01,9339057,Mariakani Research Station,55.3
2003/11/01,9339057,Mariakani Research Station,20
2003/12/01,9339057,Mariakani Research Station,0
2004/01/01,9339057,Mariakani Research Station,138.5
2004/02/01,9339057,Mariakani Research Station,31
2004/03/01,9339057,Mariakani Research Station,13
2004/04/01,9339057,Mariakani Research Station,89
2004/05/01,9339057,Mariakani Research Station,10.7
2004/06/01,9339057,Mariakani Research Station,94.6
2004/07/01,9339057,Mariakani Research Station,47
2004/08/01,9339057,Mariakani Research Station,14
2004/09/01,9339057,Mariakani Research Station,7.5
2004/10/01,9339057,Mariakani Research Station,181
2004/11/01,9339057,Mariakani Research Station,51.6
2004/12/01,9339057,Mariakani Research Station,57.2
2005/01/01,9339057,Mariakani Research Station,50
2005/02/01,9339057,Mariakani Research Station,0
2005/03/01,9339057,Mariakani Research Station,53.2
2005/04/01,9339057,Mariakani Research Station,62
2005/05/01,9339057,Mariakani Research Station,129.7
2005/06/01,9339057,Mariakani Research Station,44.9
2005/07/01,9339057,Mariakani Research Station,111.2
2005/08/01,9339057,Mariakani Research Station,31.3
2005/09/01,9339057,Mariakani Research Station,29.7
2005/10/01,9339057,Mariakani Research Station,55.2
2005/11/01,9339057,Mariakani Research Station,41
2005/12/01,9339057,Mariakani Research Station,23.2
2006/01/01,9339057,Mariakani Research Station,1
2006/02/01,9339057,Mariakani Research Station,13.5
2006/03/01,9339057,Mariakani Research Station,47
2006/04/01,9339057,Mariakani Research Station,305.5
2006/05/01,9339057,Mariakani Research Station,108.5
2006/06/01,9339057,Mariakani Research Station,76
2006/07/01,9339057,Mariakani Research Station,42
2006/08/01,9339057,Mariakani Research Station,26
2006/09/01,9339057,Mariakani Research Station,97
2006/10/01,9339057,Mariakani Research Station,383.6
2006/11/01,9339057,Mariakani Research Station,268
2006/12/01,9339057,Mariakani Research Station,107
2007/01/01,9339057,Mariakani Research Station,47
2007/02/01,9339057,Mariakani Research Station,0
2007/03/01,9339057,Mariakani Research Station,12
2007/04/01,9339057,Mariakani Research Station,51.1
2007/05/01,9339057,Mariakani Research Station,93.1
2007/06/01,9339057,Mariakani Research Station,18.4
2007/07/01,9339057,Mariakani Research Station,40
2007/08/01,9339057,Mariakani Research Station,60.5
2007/09/01,9339057,Mariakani Research Station,82.7
2007/10/01,9339057,Mariakani Research Station,51
2007/11/01,9339057,Mariakani Research Station,68.5
2007/12/01,9339057,Mariakani Research Station,NA
2008/01/01,9339057,Mariakani Research Station,41.3
2008/02/01,9339057,Mariakani Research Station,0
2008/03/01,9339057,Mariakani Research Station,72.2
2008/04/01,9339057,Mariakani Research Station,72.4
2008/05/01,9339057,Mariakani Research Station,81.6
2008/06/01,9339057,Mariakani Research Station,81.2
2008/07/01,9339057,Mariakani Research Station,30.3
2008/08/01,9339057,Mariakani Research Station,35.9
2008/09/01,9339057,Mariakani Research Station,9.5
2008/10/01,9339057,Mariakani Research Station,53.3
2008/11/01,9339057,Mariakani Research Station,67.6
2008/12/01,9339057,Mariakani Research Station,NA
2009/01/01,9339057,Mariakani Research Station,NA
2009/02/01,9339057,Mariakani Research Station,15.1
2009/03/01,9339057,Mariakani Research Station,23.2
2009/04/01,9339057,Mariakani Research Station,52.9
2009/05/01,9339057,Mariakani Research Station,23.2
2009/06/01,9339057,Mariakani Research Station,50
2009/07/01,9339057,Mariakani Research Station,4.5
2009/08/01,9339057,Mariakani Research Station,0
2009/09/01,9339057,Mariakani Research Station,0
2009/10/01,9339057,Mariakani Research Station,216.2
2009/11/01,9339057,Mariakani Research Station,19
2009/12/01,9339057,Mariakani Research Station,54.2
1982/01/01,9339078,Tsangatsini Dispensary,NA
1982/02/01,9339078,Tsangatsini Dispensary,NA
1982/03/01,9339078,Tsangatsini Dispensary,NA
1982/04/01,9339078,Tsangatsini Dispensary,NA
1982/05/01,9339078,Tsangatsini Dispensary,0
1982/06/01,9339078,Tsangatsini Dispensary,NA
1982/07/01,9339078,Tsangatsini Dispensary,NA
1982/08/01,9339078,Tsangatsini Dispensary,NA
1982/09/01,9339078,Tsangatsini Dispensary,43.8
1982/10/01,9339078,Tsangatsini Dispensary,72
1982/11/01,9339078,Tsangatsini Dispensary,153.8
1982/12/01,9339078,Tsangatsini Dispensary,138.5
1983/01/01,9339078,Tsangatsini Dispensary,13.8
1983/02/01,9339078,Tsangatsini Dispensary,10.4
1983/03/01,9339078,Tsangatsini Dispensary,0
1983/04/01,9339078,Tsangatsini Dispensary,16.5
1983/05/01,9339078,Tsangatsini Dispensary,218.2
1983/06/01,9339078,Tsangatsini Dispensary,69.4
1983/07/01,9339078,Tsangatsini Dispensary,59.6
1983/08/01,9339078,Tsangatsini Dispensary,NA
1983/09/01,9339078,Tsangatsini Dispensary,26
1983/10/01,9339078,Tsangatsini Dispensary,10.6
1983/11/01,9339078,Tsangatsini Dispensary,30.8
1983/12/01,9339078,Tsangatsini Dispensary,70.5
1984/01/01,9339078,Tsangatsini Dispensary,0
1984/02/01,9339078,Tsangatsini Dispensary,NA
1984/03/01,9339078,Tsangatsini Dispensary,0
1984/04/01,9339078,Tsangatsini Dispensary,91
1984/05/01,9339078,Tsangatsini Dispensary,78.5
1984/06/01,9339078,Tsangatsini Dispensary,41.7
1984/07/01,9339078,Tsangatsini Dispensary,31.1
1984/08/01,9339078,Tsangatsini Dispensary,0
1984/09/01,9339078,Tsangatsini Dispensary,8.5
1984/10/01,9339078,Tsangatsini Dispensary,83.6
1984/11/01,9339078,Tsangatsini Dispensary,95.2
1984/12/01,9339078,Tsangatsini Dispensary,NA
1985/01/01,9339078,Tsangatsini Dispensary,58
1985/02/01,9339078,Tsangatsini Dispensary,96.5
1985/03/01,9339078,Tsangatsini Dispensary,22.8
1985/04/01,9339078,Tsangatsini Dispensary,23.8
1985/05/01,9339078,Tsangatsini Dispensary,78.2
1985/06/01,9339078,Tsangatsini Dispensary,51.7
1985/07/01,9339078,Tsangatsini Dispensary,187.6
1985/08/01,9339078,Tsangatsini Dispensary,13.3
1985/09/01,9339078,Tsangatsini Dispensary,4.7
1985/10/01,9339078,Tsangatsini Dispensary,32.7
1985/11/01,9339078,Tsangatsini Dispensary,108.2
1985/12/01,9339078,Tsangatsini Dispensary,218.9
1986/01/01,9339078,Tsangatsini Dispensary,6.4
1986/02/01,9339078,Tsangatsini Dispensary,3.7
1986/03/01,9339078,Tsangatsini Dispensary,16.4
1986/04/01,9339078,Tsangatsini Dispensary,300.7
1986/05/01,9339078,Tsangatsini Dispensary,392.8
1986/06/01,9339078,Tsangatsini Dispensary,8.5
1986/07/01,9339078,Tsangatsini Dispensary,4.5
1986/08/01,9339078,Tsangatsini Dispensary,10.2
1986/09/01,9339078,Tsangatsini Dispensary,0
1986/10/01,9339078,Tsangatsini Dispensary,15.4
1986/11/01,9339078,Tsangatsini Dispensary,32.3
1986/12/01,9339078,Tsangatsini Dispensary,NA
1987/01/01,9339078,Tsangatsini Dispensary,0
1987/02/01,9339078,Tsangatsini Dispensary,0
1987/03/01,9339078,Tsangatsini Dispensary,0
1987/04/01,9339078,Tsangatsini Dispensary,16.6
1987/05/01,9339078,Tsangatsini Dispensary,156.5
1987/06/01,9339078,Tsangatsini Dispensary,5
1987/07/01,9339078,Tsangatsini Dispensary,26.2
1987/08/01,9339078,Tsangatsini Dispensary,NA
1987/09/01,9339078,Tsangatsini Dispensary,2.5
1987/10/01,9339078,Tsangatsini Dispensary,10.1
1987/11/01,9339078,Tsangatsini Dispensary,72.1
1987/12/01,9339078,Tsangatsini Dispensary,8
1988/01/01,9339078,Tsangatsini Dispensary,0
1988/02/01,9339078,Tsangatsini Dispensary,3.5
1988/03/01,9339078,Tsangatsini Dispensary,2.5
1988/04/01,9339078,Tsangatsini Dispensary,71
1988/05/01,9339078,Tsangatsini Dispensary,29
1988/06/01,9339078,Tsangatsini Dispensary,113.9
1988/07/01,9339078,Tsangatsini Dispensary,3.5
1988/08/01,9339078,Tsangatsini Dispensary,0
1988/09/01,9339078,Tsangatsini Dispensary,0
1988/10/01,9339078,Tsangatsini Dispensary,30
1988/11/01,9339078,Tsangatsini Dispensary,88
1988/12/01,9339078,Tsangatsini Dispensary,9
1989/01/01,9339078,Tsangatsini Dispensary,10
1989/02/01,9339078,Tsangatsini Dispensary,30
1989/03/01,9339078,Tsangatsini Dispensary,43
1989/04/01,9339078,Tsangatsini Dispensary,72.5
1989/05/01,9339078,Tsangatsini Dispensary,110
1989/06/01,9339078,Tsangatsini Dispensary,24
1989/07/01,9339078,Tsangatsini Dispensary,17
1989/08/01,9339078,Tsangatsini Dispensary,NA
1989/09/01,9339078,Tsangatsini Dispensary,10
1989/10/01,9339078,Tsangatsini Dispensary,114.8
1989/11/01,9339078,Tsangatsini Dispensary,79
1989/12/01,9339078,Tsangatsini Dispensary,32
1990/01/01,9339078,Tsangatsini Dispensary,134
1990/02/01,9339078,Tsangatsini Dispensary,49.5
1990/03/01,9339078,Tsangatsini Dispensary,26
1990/04/01,9339078,Tsangatsini Dispensary,107.5
1990/05/01,9339078,Tsangatsini Dispensary,59.6
1990/06/01,9339078,Tsangatsini Dispensary,44.5
1990/07/01,9339078,Tsangatsini Dispensary,7
1990/08/01,9339078,Tsangatsini Dispensary,12
1990/09/01,9339078,Tsangatsini Dispensary,0
1990/10/01,9339078,Tsangatsini Dispensary,NA
1990/11/01,9339078,Tsangatsini Dispensary,3
1990/12/01,9339078,Tsangatsini Dispensary,45
1991/01/01,9339078,Tsangatsini Dispensary,0
1991/02/01,9339078,Tsangatsini Dispensary,0
1991/03/01,9339078,Tsangatsini Dispensary,31
1991/04/01,9339078,Tsangatsini Dispensary,0
1991/05/01,9339078,Tsangatsini Dispensary,223.5
1991/06/01,9339078,Tsangatsini Dispensary,65
1991/07/01,9339078,Tsangatsini Dispensary,65
1991/08/01,9339078,Tsangatsini Dispensary,85
1991/09/01,9339078,Tsangatsini Dispensary,0
1991/10/01,9339078,Tsangatsini Dispensary,NA
1991/11/01,9339078,Tsangatsini Dispensary,NA
1991/12/01,9339078,Tsangatsini Dispensary,0
1992/01/01,9339078,Tsangatsini Dispensary,0
1992/02/01,9339078,Tsangatsini Dispensary,0
1992/03/01,9339078,Tsangatsini Dispensary,0
1992/04/01,9339078,Tsangatsini Dispensary,115
1992/05/01,9339078,Tsangatsini Dispensary,NA
1992/06/01,9339078,Tsangatsini Dispensary,15
1992/07/01,9339078,Tsangatsini Dispensary,70
1992/08/01,9339078,Tsangatsini Dispensary,NA
1992/09/01,9339078,Tsangatsini Dispensary,30
1992/10/01,9339078,Tsangatsini Dispensary,0
1992/11/01,9339078,Tsangatsini Dispensary,110
1992/12/01,9339078,Tsangatsini Dispensary,70
2000/01/01,9339078,Tsangatsini Dispensary,NA
2000/02/01,9339078,Tsangatsini Dispensary,NA
2000/03/01,9339078,Tsangatsini Dispensary,NA
2000/04/01,9339078,Tsangatsini Dispensary,NA
2000/05/01,9339078,Tsangatsini Dispensary,NA
2000/06/01,9339078,Tsangatsini Dispensary,NA
2000/07/01,9339078,Tsangatsini Dispensary,NA
2000/08/01,9339078,Tsangatsini Dispensary,NA
2000/09/01,9339078,Tsangatsini Dispensary,NA
2000/10/01,9339078,Tsangatsini Dispensary,NA
2000/11/01,9339078,Tsangatsini Dispensary,39.6
2000/12/01,9339078,Tsangatsini Dispensary,86.1
2001/01/01,9339078,Tsangatsini Dispensary,46.4
2001/02/01,9339078,Tsangatsini Dispensary,8.2
2001/03/01,9339078,Tsangatsini Dispensary,85.9
2001/04/01,9339078,Tsangatsini Dispensary,19.1
2001/05/01,9339078,Tsangatsini Dispensary,NA
2001/06/01,9339078,Tsangatsini Dispensary,76.2
2001/07/01,9339078,Tsangatsini Dispensary,14.5
